onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	Categorization	1	AF_11.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	680.0	1.0
22.5	0.5	Categorization	0	FF_46.bmp	Novel	Face	Famous	3.0	0.0	n/a	458.0	1.0
24.0	0.5	Categorization	0	FP_18.bmp	Novel	Place	Famous	4.0	1.0	n/a	533.0	1.0
25.5	0.5	Categorization	0	FF_17.bmp	Novel	Face	Famous	7.0	1.0	n/a	516.0	1.0
27.0	0.5	Categorization	0	FF_1.bmp	Novel	Face	Famous	6.0	1.0	n/a	382.0	1.0
29.001	0.5	Categorization	0	AF_20.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	381.0	1.0
30.999	0.5	Categorization	0	AP_31.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	428.0	1.0
33.0	0.5	Categorization	0	FP_26.bmp	Novel	Place	Famous	7.0	1.0	n/a	450.0	1.0
34.5	0.5	Categorization	0	AP_26.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	436.0	1.0
36.0	0.5	Categorization	0	AF_48.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	516.0	1.0
37.5	0.5	Categorization	0	AF_24.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	462.0	1.0
39.999	0.5	Categorization	0	FP_4.bmp	Novel	Place	Famous	7.0	1.0	n/a	547.0	1.0
42.0	0.5	Categorization	0	AF_33.bmp	Novel	Face	Anonymous	2.0	1.0	n/a	480.0	0.0
43.5	0.5	Categorization	0	FP_41.bmp	Novel	Place	Famous	1.0	0.0	n/a	426.0	1.0
45.0	0.5	Categorization	0	FF_40.bmp	Novel	Face	Famous	1.0	0.0	n/a	393.0	1.0
46.5	0.5	Categorization	0	FF_38.bmp	Novel	Face	Famous	7.0	1.0	n/a	358.0	1.0
51.0	0.5	Categorization	0	FF_8.bmp	Novel	Face	Famous	7.0	1.0	n/a	545.0	1.0
