onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	Categorization	1	AF_11.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	552.0	1.0
22.5	0.5	Categorization	0	FF_46.bmp	Novel	Face	Famous	6.0	1.0	n/a	475.0	1.0
24.0	0.5	Categorization	0	FP_18.bmp	Novel	Place	Famous	4.0	1.0	n/a	449.0	1.0
25.5	0.5	Categorization	0	FF_17.bmp	Novel	Face	Famous	7.0	1.0	n/a	462.0	1.0
27.0	0.5	Categorization	0	FF_1.bmp	Novel	Face	Famous	1.0	0.0	n/a	486.0	1.0
29.001	0.5	Categorization	0	AF_20.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	464.0	1.0
30.999	0.5	Categorization	0	AP_31.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	566.0	1.0
33.0	0.5	Categorization	0	FP_26.bmp	Novel	Place	Famous	7.0	1.0	n/a	1054.0	1.0
34.5	0.5	Categorization	0	AP_26.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	593.0	1.0
36.0	0.5	Categorization	0	AF_48.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	542.0	0.0
37.5	0.5	Categorization	0	AF_24.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	543.0	1.0
39.999	0.5	Categorization	0	FP_4.bmp	Novel	Place	Famous	7.0	1.0	n/a	512.0	1.0
42.0	0.5	Categorization	0	AF_33.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	584.0	1.0
43.5	0.5	Categorization	0	FP_41.bmp	Novel	Place	Famous	4.0	1.0	n/a	589.0	1.0
45.0	0.5	Categorization	0	FF_40.bmp	Novel	Face	Famous	4.0	1.0	n/a	545.0	1.0
46.5	0.5	Categorization	0	FF_38.bmp	Novel	Face	Famous	7.0	1.0	n/a	509.0	1.0
51.0	0.5	Categorization	0	FF_8.bmp	Novel	Face	Famous	7.0	1.0	n/a	1022.0	1.0
52.5	0.5	Categorization	0	AP_26.bmp	Repeat	Place	Anonymous	1.0	1.0	n/a	626.0	1.0
54.0	0.5	Categorization	0	AF_27.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	686.0	1.0
55.5	0.5	Categorization	0	AF_42.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	510.0	1.0
60.0	0.5	Categorization	0	AF_38.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	788.0	1.0
61.5	0.5	Categorization	0	FP_24.bmp	Novel	Place	Famous	1.0	0.0	n/a	786.0	1.0
63.0	0.5	Categorization	0	AP_5.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	755.0	1.0
64.5	0.5	Categorization	0	FF_3.bmp	Novel	Face	Famous	1.0	0.0	n/a	702.0	1.0
66.999	0.5	Categorization	0	FP_38.bmp	Novel	Place	Famous	7.0	1.0	n/a	1050.0	1.0
69.0	0.5	Categorization	0	AP_33.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	759.0	1.0
70.5	0.5	Categorization	0	AP_4.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	837.0	1.0
72.0	0.5	Categorization	0	AP_22.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	737.0	1.0
73.5	0.5	Categorization	0	FP_44.bmp	Novel	Place	Famous	1.0	0.0	n/a	657.0	1.0
75.0	0.5	Categorization	0	FP_34.bmp	Novel	Place	Famous	7.0	1.0	n/a	625.0	1.0
77.001	0.5	Categorization	0	FF_50.bmp	Novel	Face	Famous	1.0	0.0	n/a	666.0	1.0
78.999	0.5	Categorization	0	FP_35.bmp	Novel	Place	Famous	4.0	1.0	n/a	557.0	1.0
81.0	0.5	Categorization	0	FF_42.bmp	Novel	Face	Famous	4.0	1.0	n/a	554.0	1.0
82.5	0.5	Categorization	0	AP_17.bmp	Novel	Place	Anonymous	4.0	1.0	n/a	501.0	1.0
84.0	0.5	Categorization	0	AP_23.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	567.0	1.0
85.5	0.5	Categorization	0	AP_19.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	797.0	1.0
87.999	0.5	Categorization	0	FF_22.bmp	Novel	Face	Famous	7.0	1.0	n/a	821.0	1.0
90.0	0.5	Categorization	0	AF_1.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	610.0	1.0
91.5	0.5	Categorization	0	AF_46.bmp	Novel	Face	Anonymous	4.0	1.0	n/a	599.0	1.0
93.0	0.5	Categorization	0	FP_44.bmp	Repeat	Place	Famous	1.0	0.0	n/a	592.0	1.0
