onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	FamousFaces	1	AF_46.bmp	Novel	Face	Anonymous	4.0	1.0	Irrelevant	549.0	1.0
23.001	0.5	FamousFaces	0	AF_20.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	453.0	1.0
24.999	0.5	FamousFaces	0	AF_26.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	404.0	1.0
27.0	0.5	FamousFaces	0	FF_7.bmp	Novel	Face	Famous	7.0	1.0	Relevant	471.0	1.0
28.5	0.5	FamousFaces	0	AF_50.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	588.0	1.0
30.0	0.5	FamousFaces	0	AF_33.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	411.0	1.0
31.5	0.5	FamousFaces	0	FF_7.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	467.0	1.0
36.0	0.5	FamousFaces	0	FF_39.bmp	Novel	Face	Famous	6.0	1.0	Relevant	691.0	1.0
37.5	0.5	FamousFaces	0	AF_11.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	437.0	1.0
39.0	0.5	FamousFaces	0	AF_29.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	444.0	1.0
40.5	0.5	FamousFaces	0	FF_39.bmp	Repeat	Face	Famous	6.0	1.0	Relevant	489.0	0.0
42.999	0.5	FamousFaces	0	AF_24.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	531.0	1.0
45.0	0.5	FamousFaces	0	FF_13.bmp	Novel	Face	Famous	1.0	0.0	Relevant	564.0	1.0
46.5	0.5	FamousFaces	0	AF_22.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	506.0	1.0
48.0	0.5	FamousFaces	0	AF_34.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	481.0	1.0
49.5	0.5	FamousFaces	0	FF_20.bmp	Novel	Face	Famous	7.0	1.0	Relevant	559.0	1.0
51.998999999999995	0.5	FamousFaces	0	AF_17.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	560.0	1.0
54.0	0.5	FamousFaces	0	FF_20.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	427.0	1.0
55.5	0.5	FamousFaces	0	AF_5.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	598.0	1.0
57.0	0.5	FamousFaces	0	AF_31.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	513.0	1.0
58.5	0.5	FamousFaces	0	FF_3.bmp	Novel	Face	Famous	1.0	0.0	Relevant	645.0	1.0
60.998999999999995	0.5	FamousFaces	0	AF_44.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	483.0	1.0
63.0	0.5	FamousFaces	0	FF_15.bmp	Novel	Face	Famous	1.0	0.0	Relevant	450.0	1.0
64.5	0.5	FamousFaces	0	AF_27.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	593.0	1.0
66.0	0.5	FamousFaces	0	AF_24.bmp	Repeat	Face	Anonymous	1.0	1.0	Irrelevant	446.0	1.0
67.5	0.5	FamousFaces	0	FF_15.bmp	Repeat	Face	Famous	1.0	0.0	Relevant	465.0	0.0
72.0	0.5	FamousFaces	0	FF_36.bmp	Novel	Face	Famous	1.0	0.0	Relevant	380.0	1.0
73.5	0.5	FamousFaces	0	AF_15.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	318.0	1.0
75.0	0.5	FamousFaces	0	AF_7.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	407.0	1.0
76.5	0.5	FamousFaces	0	FF_49.bmp	Novel	Face	Famous	7.0	1.0	Relevant	407.0	1.0
78.999	0.5	FamousFaces	0	AF_12.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	534.0	1.0
81.0	0.5	FamousFaces	0	FF_49.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	412.0	1.0
82.5	0.5	FamousFaces	0	AF_19.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	500.0	1.0
84.0	0.5	FamousFaces	0	AF_49.bmp	Novel	Face	Anonymous	4.0	1.0	Irrelevant	357.0	1.0
85.5	0.5	FamousFaces	0	FF_12.bmp	Novel	Face	Famous	1.0	0.0	Relevant	582.0	1.0
87.0	0.5	FamousFaces	0	AF_48.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	449.0	1.0
89.001	0.5	FamousFaces	0	AF_18.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	536.0	1.0
90.999	0.5	FamousFaces	0	AF_43.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	382.0	1.0
93.0	0.5	FamousFaces	0	FF_12.bmp	Repeat	Face	Famous	1.0	0.0	Relevant	426.0	0.0
94.5	0.5	FamousFaces	0	AF_15.bmp	Repeat	Face	Anonymous	1.0	1.0	Irrelevant	460.0	1.0
96.0	0.5	FamousFaces	0	AF_13.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	504.0	1.0
97.5	0.5	FamousFaces	0	FF_17.bmp	Novel	Face	Famous	7.0	1.0	Relevant	497.0	1.0
99.999	0.5	FamousFaces	0	AF_1.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	370.0	1.0
102.0	0.5	FamousFaces	0	FF_41.bmp	Novel	Face	Famous	7.0	1.0	Relevant	500.0	1.0
103.5	0.5	FamousFaces	0	AF_40.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	468.0	1.0
105.0	0.5	FamousFaces	0	AF_36.bmp	Novel	Face	Anonymous	4.0	1.0	Irrelevant	431.0	1.0
106.5	0.5	FamousFaces	0	FF_41.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	536.0	1.0
111.0	n/a	Fixation	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
