onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	Categorization	1	AF_17.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	433.0	1.0
22.5	0.5	Categorization	0	FP_34.bmp	Novel	Place	Famous	7.0	1.0	n/a	407.0	1.0
24.0	0.5	Categorization	0	AF_10.bmp	Novel	Face	Anonymous	2.0	1.0	n/a	444.0	1.0
25.5	0.5	Categorization	0	FF_15.bmp	Novel	Face	Famous	1.0	0.0	n/a	431.0	1.0
30.0	0.5	Categorization	0	AP_5.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	416.0	1.0
31.5	0.5	Categorization	0	FP_4.bmp	Novel	Place	Famous	7.0	1.0	n/a	323.0	1.0
33.0	0.5	Categorization	0	AP_27.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	401.0	1.0
34.5	0.5	Categorization	0	AP_14.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	351.0	1.0
36.999	0.5	Categorization	0	AF_21.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	459.0	1.0
39.0	0.5	Categorization	0	FF_27.bmp	Novel	Face	Famous	7.0	1.0	n/a	651.0	1.0
40.5	0.5	Categorization	0	FF_23.bmp	Novel	Face	Famous	5.0	1.0	n/a	353.0	1.0
42.0	0.5	Categorization	0	FF_19.bmp	Novel	Face	Famous	7.0	1.0	n/a	349.0	1.0
43.5	0.5	Categorization	0	FP_44.bmp	Novel	Place	Famous	7.0	1.0	n/a	445.0	1.0
45.999	0.5	Categorization	0	AP_37.bmp	Novel	Place	Anonymous	2.0	1.0	n/a	402.0	1.0
48.0	0.5	Categorization	0	FP_40.bmp	Novel	Place	Famous	7.0	1.0	n/a	427.0	1.0
49.5	0.5	Categorization	0	FP_3.bmp	Novel	Place	Famous	5.0	1.0	n/a	336.0	1.0
51.0	0.5	Categorization	0	AF_47.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	454.0	1.0
52.5	0.5	Categorization	0	AP_27.bmp	Repeat	Place	Anonymous	1.0	1.0	n/a	366.0	1.0
54.0	0.5	Categorization	0	FF_17.bmp	Novel	Face	Famous	6.0	1.0	n/a	385.0	1.0
56.001000000000005	0.5	Categorization	0	FF_4.bmp	Novel	Face	Famous	2.0	0.0	n/a	506.0	1.0
57.998999999999995	0.5	Categorization	0	FF_42.bmp	Novel	Face	Famous	7.0	1.0	n/a	433.0	1.0
60.0	0.5	Categorization	0	FF_43.bmp	Novel	Face	Famous	7.0	1.0	n/a	396.0	1.0
61.5	0.5	Categorization	0	FP_42.bmp	Novel	Place	Famous	7.0	1.0	n/a	434.0	1.0
63.0	0.5	Categorization	0	FP_22.bmp	Novel	Place	Famous	7.0	1.0	n/a	433.0	0.0
64.5	0.5	Categorization	0	AP_10.bmp	Novel	Place	Anonymous	3.0	1.0	n/a	447.0	1.0
69.0	0.5	Categorization	0	FF_51.bmp	Novel	Face	Famous	6.0	1.0	n/a	468.0	0.0
70.5	0.5	Categorization	0	AF_8.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	414.0	1.0
72.0	0.5	Categorization	0	AF_34.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	419.0	1.0
73.5	0.5	Categorization	0	FF_11.bmp	Novel	Face	Famous	6.0	1.0	n/a	381.0	1.0
75.999	0.5	Categorization	0	FP_36.bmp	Novel	Place	Famous	7.0	1.0	n/a	509.0	1.0
78.0	0.5	Categorization	0	AF_49.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	584.0	1.0
79.5	0.5	Categorization	0	AF_24.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	591.0	1.0
81.0	0.5	Categorization	0	AP_1.bmp	Novel	Place	Anonymous	2.0	1.0	n/a	452.0	0.0
82.5	0.5	Categorization	0	AF_33.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	451.0	1.0
84.999	0.5	Categorization	0	AP_2.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	415.0	1.0
87.0	0.5	Categorization	0	AP_24.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	453.0	1.0
88.5	0.5	Categorization	0	AF_34.bmp	Repeat	Face	Anonymous	1.0	1.0	n/a	397.0	1.0
90.0	0.5	Categorization	0	AP_30.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	521.0	1.0
91.5	0.5	Categorization	0	FP_9.bmp	Novel	Place	Famous	7.0	1.0	n/a	464.0	1.0
93.999	0.5	Categorization	0	AF_27.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	473.0	1.0
96.0	0.5	Categorization	0	AP_18.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	497.0	1.0
97.5	0.5	Categorization	0	FF_36.bmp	Novel	Face	Famous	7.0	1.0	n/a	439.0	1.0
99.0	0.5	Categorization	0	FP_27.bmp	Novel	Place	Famous	7.0	1.0	n/a	587.0	1.0
100.5	0.5	Categorization	0	AF_42.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	450.0	1.0
102.0	0.5	Categorization	0	AP_6.bmp	Novel	Place	Anonymous	3.0	1.0	n/a	463.0	1.0
104.001	0.5	Categorization	0	FP_26.bmp	Novel	Place	Famous	7.0	1.0	n/a	434.0	1.0
105.999	0.5	Categorization	0	FF_5.bmp	Novel	Face	Famous	6.0	1.0	n/a	566.0	1.0
111.0	n/a	Fixation	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
144.0	0.5	AnonymousPlaces	1	FP_14.bmp	Novel	Place	Famous	4.0	1.0	Irrelevant	364.0	1.0
146.001	0.5	AnonymousPlaces	0	FP_39.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	331.0	1.0
147.999	0.5	AnonymousPlaces	0	FP_15.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	410.0	1.0
150.0	0.5	AnonymousPlaces	0	AP_6.bmp	Novel	Place	Anonymous	3.0	1.0	Relevant	439.0	1.0
151.5	0.5	AnonymousPlaces	0	FP_37.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	418.0	1.0
153.0	0.5	AnonymousPlaces	0	FP_2.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	427.0	1.0
154.5	0.5	AnonymousPlaces	0	AP_6.bmp	Repeat	Place	Anonymous	3.0	1.0	Relevant	434.0	0.0
159.0	0.5	AnonymousPlaces	0	AP_19.bmp	Novel	Place	Anonymous	2.0	1.0	Relevant	506.0	1.0
160.5	0.5	AnonymousPlaces	0	FP_6.bmp	Novel	Place	Famous	5.0	1.0	Irrelevant	372.0	1.0
162.0	0.5	AnonymousPlaces	0	FP_44.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	373.0	1.0
163.5	0.5	AnonymousPlaces	0	AP_19.bmp	Repeat	Place	Anonymous	2.0	1.0	Relevant	551.0	1.0
165.999	0.5	AnonymousPlaces	0	FP_14.bmp	Repeat	Place	Famous	4.0	1.0	Irrelevant	415.0	1.0
168.0	0.5	AnonymousPlaces	0	AP_7.bmp	Novel	Place	Anonymous	4.0	1.0	Relevant	449.0	1.0
169.5	0.5	AnonymousPlaces	0	FP_21.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	451.0	1.0
171.0	0.5	AnonymousPlaces	0	FP_7.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	488.0	1.0
172.5	0.5	AnonymousPlaces	0	AP_28.bmp	Novel	Place	Anonymous	5.0	1.0	Relevant	460.0	1.0
174.999	0.5	AnonymousPlaces	0	FP_8.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	484.0	1.0
177.0	0.5	AnonymousPlaces	0	AP_28.bmp	Repeat	Place	Anonymous	5.0	1.0	Relevant	499.0	0.0
178.5	0.5	AnonymousPlaces	0	FP_12.bmp	Novel	Place	Famous	1.0	0.0	Irrelevant	436.0	1.0
180.0	0.5	AnonymousPlaces	0	FP_23.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	455.0	1.0
181.5	0.5	AnonymousPlaces	0	AP_35.bmp	Novel	Place	Anonymous	1.0	1.0	Relevant	443.0	1.0
183.999	0.5	AnonymousPlaces	0	FP_20.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	440.0	1.0
186.0	0.5	AnonymousPlaces	0	AP_14.bmp	Novel	Place	Anonymous	1.0	1.0	Relevant	448.0	1.0
187.5	0.5	AnonymousPlaces	0	FP_33.bmp	Novel	Place	Famous	5.0	1.0	Irrelevant	444.0	1.0
189.0	0.5	AnonymousPlaces	0	FP_36.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	506.0	1.0
190.5	0.5	AnonymousPlaces	0	AP_14.bmp	Repeat	Place	Anonymous	1.0	1.0	Relevant	484.0	0.0
195.0	0.5	AnonymousPlaces	0	AP_9.bmp	Novel	Place	Anonymous	1.0	1.0	Relevant	361.0	1.0
196.5	0.5	AnonymousPlaces	0	FP_22.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	332.0	1.0
198.0	0.5	AnonymousPlaces	0	FP_41.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	430.0	1.0
199.5	0.5	AnonymousPlaces	0	AP_21.bmp	Novel	Place	Anonymous	2.0	1.0	Relevant	444.0	1.0
201.999	0.5	AnonymousPlaces	0	FP_38.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	414.0	1.0
204.0	0.5	AnonymousPlaces	0	AP_21.bmp	Repeat	Place	Anonymous	2.0	1.0	Relevant	573.0	1.0
205.5	0.5	AnonymousPlaces	0	FP_43.bmp	Novel	Place	Famous	6.0	1.0	Irrelevant	547.0	1.0
207.0	0.5	AnonymousPlaces	0	FP_24.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	477.0	1.0
208.5	0.5	AnonymousPlaces	0	AP_10.bmp	Novel	Place	Anonymous	3.0	1.0	Relevant	528.0	1.0
210.0	0.5	AnonymousPlaces	0	FP_17.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	412.0	1.0
212.001	0.5	AnonymousPlaces	0	FP_40.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	460.0	1.0
213.999	0.5	AnonymousPlaces	0	FP_1.bmp	Novel	Place	Famous	5.0	1.0	Irrelevant	427.0	1.0
216.0	0.5	AnonymousPlaces	0	AP_10.bmp	Repeat	Place	Anonymous	3.0	1.0	Relevant	670.0	1.0
217.5	0.5	AnonymousPlaces	0	FP_22.bmp	Repeat	Place	Famous	7.0	1.0	Irrelevant	583.0	1.0
219.0	0.5	AnonymousPlaces	0	FP_10.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	421.0	1.0
220.5	0.5	AnonymousPlaces	0	AP_16.bmp	Novel	Place	Anonymous	1.0	1.0	Relevant	439.0	1.0
222.999	0.5	AnonymousPlaces	0	FP_42.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	436.0	1.0
