onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	FamousPlaces	1	FP_24.bmp	Novel	Place	Famous	1.0	0.0	Relevant	379.0	1.0
22.5	0.5	FamousPlaces	0	AP_1.bmp	Novel	Place	Anonymous	6.0	1.0	Irrelevant	361.0	1.0
24.0	0.5	FamousPlaces	0	AP_39.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	459.0	1.0
25.5	0.5	FamousPlaces	0	FP_24.bmp	Repeat	Place	Famous	1.0	0.0	Relevant	480.0	0.0
27.999	0.5	FamousPlaces	0	AP_25.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	569.0	1.0
30.0	0.5	FamousPlaces	0	FP_15.bmp	Novel	Place	Famous	7.0	1.0	Relevant	389.0	1.0
31.5	0.5	FamousPlaces	0	AP_22.bmp	Novel	Place	Anonymous	7.0	1.0	Irrelevant	449.0	1.0
33.0	0.5	FamousPlaces	0	AP_34.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	500.0	1.0
34.5	0.5	FamousPlaces	0	FP_12.bmp	Novel	Place	Famous	1.0	0.0	Relevant	488.0	1.0
39.0	0.5	FamousPlaces	0	FP_12.bmp	Repeat	Place	Famous	1.0	0.0	Relevant	580.0	1.0
40.5	0.5	FamousPlaces	0	AP_27.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	363.0	1.0
42.0	0.5	FamousPlaces	0	AP_39.bmp	Repeat	Place	Anonymous	1.0	1.0	Irrelevant	302.0	1.0
43.5	0.5	FamousPlaces	0	FP_23.bmp	Novel	Place	Famous	1.0	0.0	Relevant	347.0	1.0
45.999	0.5	FamousPlaces	0	AP_17.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	398.0	1.0
48.0	0.5	FamousPlaces	0	FP_23.bmp	Repeat	Place	Famous	1.0	0.0	Relevant	512.0	0.0
49.5	0.5	FamousPlaces	0	AP_26.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	441.0	1.0
51.0	0.5	FamousPlaces	0	AP_2.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	470.0	1.0
52.5	0.5	FamousPlaces	0	FP_21.bmp	Novel	Place	Famous	7.0	1.0	Relevant	590.0	1.0
54.998999999999995	0.5	FamousPlaces	0	AP_9.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	454.0	1.0
57.0	0.5	FamousPlaces	0	FP_21.bmp	Repeat	Place	Famous	7.0	1.0	Relevant	466.0	1.0
58.5	0.5	FamousPlaces	0	AP_30.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	456.0	1.0
60.0	0.5	FamousPlaces	0	AP_15.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	346.0	1.0
61.5	0.5	FamousPlaces	0	FP_36.bmp	Novel	Place	Famous	7.0	1.0	Relevant	580.0	1.0
66.0	0.5	FamousPlaces	0	FP_18.bmp	Novel	Place	Famous	3.0	0.0	Relevant	481.0	1.0
67.5	0.5	FamousPlaces	0	AP_11.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	412.0	1.0
69.0	0.5	FamousPlaces	0	AP_3.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	465.0	1.0
70.5	0.5	FamousPlaces	0	FP_18.bmp	Repeat	Place	Famous	3.0	0.0	Relevant	418.0	0.0
72.0	0.5	FamousPlaces	0	AP_7.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	689.0	1.0
74.001	0.5	FamousPlaces	0	AP_18.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	429.0	1.0
75.999	0.5	FamousPlaces	0	AP_9.bmp	Repeat	Place	Anonymous	1.0	1.0	Irrelevant	464.0	1.0
78.0	0.5	FamousPlaces	0	FP_20.bmp	Novel	Place	Famous	7.0	1.0	Relevant	441.0	1.0
79.5	0.5	FamousPlaces	0	AP_6.bmp	Novel	Place	Anonymous	5.0	1.0	Irrelevant	463.0	1.0
81.0	0.5	FamousPlaces	0	AP_19.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	517.0	1.0
82.5	0.5	FamousPlaces	0	FP_20.bmp	Repeat	Place	Famous	7.0	1.0	Relevant	602.0	1.0
84.999	0.5	FamousPlaces	0	AP_28.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	337.0	1.0
87.0	0.5	FamousPlaces	0	FP_40.bmp	Novel	Place	Famous	4.0	1.0	Relevant	501.0	1.0
88.5	0.5	FamousPlaces	0	AP_12.bmp	Novel	Place	Anonymous	2.0	1.0	Irrelevant	470.0	1.0
90.0	0.5	FamousPlaces	0	AP_10.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	481.0	1.0
91.5	0.5	FamousPlaces	0	FP_41.bmp	Novel	Place	Famous	1.0	0.0	Relevant	461.0	1.0
93.999	0.5	FamousPlaces	0	AP_21.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	403.0	1.0
96.0	0.5	FamousPlaces	0	FP_10.bmp	Novel	Place	Famous	7.0	1.0	Relevant	395.0	1.0
97.5	0.5	FamousPlaces	0	AP_24.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	486.0	1.0
99.0	0.5	FamousPlaces	0	AP_4.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	503.0	1.0
100.5	0.5	FamousPlaces	0	FP_10.bmp	Repeat	Place	Famous	7.0	1.0	Relevant	501.0	1.0
102.0	0.5	FamousPlaces	0	AP_20.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	528.0	1.0
104.001	0.5	FamousPlaces	0	AP_13.bmp	Novel	Place	Anonymous	3.0	1.0	Irrelevant	451.0	1.0
105.999	0.5	FamousPlaces	0	AP_37.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	547.0	1.0
111.0	n/a	Fixation	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
144.0	0.5	FamousFaces	1	FF_42.bmp	Novel	Face	Famous	7.0	1.0	Relevant	680.0	1.0
145.5	0.5	FamousFaces	0	AF_21.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	418.0	1.0
147.0	0.5	FamousFaces	0	AF_4.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	409.0	1.0
148.5	0.5	FamousFaces	0	FF_42.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	377.0	1.0
153.0	0.5	FamousFaces	0	FF_5.bmp	Novel	Face	Famous	7.0	1.0	Relevant	448.0	1.0
