onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	FamousPlaces	1	FP_7.bmp	Novel	Place	Famous	5.0	1.0	Relevant	490.0	1.0
22.5	0.5	FamousPlaces	0	AP_32.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	370.0	1.0
24.0	0.5	FamousPlaces	0	AP_23.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	360.0	1.0
25.5	0.5	FamousPlaces	0	FP_7.bmp	Repeat	Place	Famous	5.0	1.0	Relevant	325.0	1.0
27.0	0.5	FamousPlaces	0	AP_5.bmp	Novel	Place	Anonymous	3.0	1.0	Irrelevant	512.0	1.0
29.001	0.5	FamousPlaces	0	AP_29.bmp	Novel	Place	Anonymous	7.0	1.0	Irrelevant	321.0	1.0
30.999	0.5	FamousPlaces	0	AP_16.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	421.0	1.0
33.0	0.5	FamousPlaces	0	FP_28.bmp	Novel	Place	Famous	1.0	0.0	Relevant	524.0	1.0
34.5	0.5	FamousPlaces	0	AP_40.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	443.0	1.0
36.0	0.5	FamousPlaces	0	AP_15.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	430.0	1.0
37.5	0.5	FamousPlaces	0	FP_28.bmp	Repeat	Place	Famous	1.0	0.0	Relevant	384.0	0.0
39.999	0.5	FamousPlaces	0	AP_37.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	334.0	1.0
42.0	0.5	FamousPlaces	0	FP_27.bmp	Novel	Place	Famous	7.0	1.0	Relevant	364.0	1.0
43.5	0.5	FamousPlaces	0	AP_20.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	430.0	1.0
45.0	0.5	FamousPlaces	0	AP_14.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	414.0	1.0
46.5	0.5	FamousPlaces	0	FP_27.bmp	Repeat	Place	Famous	7.0	1.0	Relevant	391.0	1.0
51.0	0.5	FamousPlaces	0	FP_3.bmp	Novel	Place	Famous	1.0	0.0	Relevant	449.0	1.0
52.5	0.5	FamousPlaces	0	AP_38.bmp	Novel	Place	Anonymous	1.0	1.0	Irrelevant	316.0	1.0
