onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	FamousFaces	1	AF_27.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	765.0	1.0
24.0	0.5	FamousFaces	0	FF_50.bmp	Novel	Face	Famous	7.0	1.0	Relevant	443.0	1.0
25.5	0.5	FamousFaces	0	AF_46.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	551.0	1.0
27.0	0.5	FamousFaces	0	AF_32.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	549.0	1.0
28.5	0.5	FamousFaces	0	FF_50.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	617.0	0.0
33.0	0.5	FamousFaces	0	FF_19.bmp	Novel	Face	Famous	7.0	1.0	Relevant	699.0	1.0
34.5	0.5	FamousFaces	0	AF_36.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	602.0	1.0
36.0	0.5	FamousFaces	0	AF_12.bmp	Novel	Face	Anonymous	6.0	1.0	Irrelevant	564.0	1.0
37.5	0.5	FamousFaces	0	FF_26.bmp	Novel	Face	Famous	7.0	1.0	Relevant	634.0	1.0
39.999	0.5	FamousFaces	0	AF_3.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	562.0	1.0
42.0	0.5	FamousFaces	0	FF_26.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	564.0	1.0
43.5	0.5	FamousFaces	0	AF_4.bmp	Novel	Face	Anonymous	5.0	1.0	Irrelevant	465.0	1.0
45.0	0.5	FamousFaces	0	AF_10.bmp	Novel	Face	Anonymous	6.0	1.0	Irrelevant	572.0	1.0
46.5	0.5	FamousFaces	0	FF_22.bmp	Novel	Face	Famous	3.0	0.0	Relevant	669.0	1.0
48.998999999999995	0.5	FamousFaces	0	AF_26.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	641.0	1.0
51.0	0.5	FamousFaces	0	FF_11.bmp	Novel	Face	Famous	6.0	1.0	Relevant	895.0	1.0
52.5	0.5	FamousFaces	0	AF_11.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	759.0	1.0
54.0	0.5	FamousFaces	0	AF_18.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	635.0	1.0
55.5	0.5	FamousFaces	0	FF_11.bmp	Repeat	Face	Famous	6.0	1.0	Relevant	783.0	1.0
57.998999999999995	0.5	FamousFaces	0	AF_2.bmp	Novel	Face	Anonymous	5.0	1.0	Irrelevant	580.0	1.0
60.0	0.5	FamousFaces	0	FF_51.bmp	Novel	Face	Famous	7.0	1.0	Relevant	559.0	1.0
61.5	0.5	FamousFaces	0	AF_3.bmp	Repeat	Face	Anonymous	2.0	1.0	Irrelevant	583.0	1.0
63.0	0.5	FamousFaces	0	AF_31.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	701.0	1.0
64.5	0.5	FamousFaces	0	FF_51.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	585.0	1.0
66.0	0.5	FamousFaces	0	AF_44.bmp	Novel	Face	Anonymous	6.0	1.0	Irrelevant	559.0	1.0
68.001	0.5	FamousFaces	0	AF_42.bmp	Novel	Face	Anonymous	4.0	1.0	Irrelevant	505.0	1.0
69.999	0.5	FamousFaces	0	AF_21.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	551.0	1.0
72.0	0.5	FamousFaces	0	FF_1.bmp	Novel	Face	Famous	6.0	1.0	Relevant	541.0	1.0
73.5	0.5	FamousFaces	0	AF_50.bmp	Novel	Face	Anonymous	5.0	1.0	Irrelevant	692.0	1.0
