onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	AnonymousFaces	1	AF_19.bmp	Novel	Face	Anonymous	4.0	1.0	Relevant	0.0	0.0
22.5	0.5	AnonymousFaces	0	FF_11.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	0.0	0.0
24.0	0.5	AnonymousFaces	0	FF_45.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	0.0	0.0
25.5	0.5	AnonymousFaces	0	AF_19.bmp	Repeat	Face	Anonymous	4.0	1.0	Relevant	584.0	1.0
27.0	0.5	AnonymousFaces	0	FF_23.bmp	Novel	Face	Famous	2.0	0.0	Irrelevant	239.0	1.0
29.0	0.5	AnonymousFaces	0	FF_4.bmp	Novel	Face	Famous	3.0	0.0	Irrelevant	320.0	1.0
30.999999999999996	0.5	AnonymousFaces	0	FF_15.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	368.0	1.0
32.99999999999999	0.5	AnonymousFaces	0	AF_41.bmp	Novel	Face	Anonymous	2.0	1.0	Relevant	318.0	1.0
34.49999999999999	0.5	AnonymousFaces	0	FF_18.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	422.0	1.0
35.99999999999999	0.5	AnonymousFaces	0	FF_13.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	296.0	1.0
37.49999999999999	0.5	AnonymousFaces	0	AF_41.bmp	Repeat	Face	Anonymous	2.0	1.0	Relevant	282.0	0.0
40.0	0.5	AnonymousFaces	0	FF_1.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	326.0	1.0
41.99999999999999	0.5	AnonymousFaces	0	AF_36.bmp	Novel	Face	Anonymous	3.0	1.0	Relevant	338.0	1.0
43.49999999999999	0.5	AnonymousFaces	0	FF_19.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	542.0	1.0
44.99999999999999	0.5	AnonymousFaces	0	FF_46.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	429.0	1.0
46.49999999999999	0.5	AnonymousFaces	0	AF_36.bmp	Repeat	Face	Anonymous	3.0	1.0	Relevant	276.0	0.0
51.0	0.5	AnonymousFaces	0	AF_21.bmp	Novel	Face	Anonymous	1.0	1.0	Relevant	348.0	1.0
52.5	0.5	AnonymousFaces	0	FF_3.bmp	Novel	Face	Famous	6.0	1.0	Irrelevant	335.0	1.0
54.0	0.5	AnonymousFaces	0	FF_18.bmp	Repeat	Face	Famous	7.0	1.0	Irrelevant	328.0	1.0
55.5	0.5	AnonymousFaces	0	AF_21.bmp	Repeat	Face	Anonymous	1.0	1.0	Relevant	511.0	1.0
60.0	0.5	AnonymousFaces	0	AF_27.bmp	Novel	Face	Anonymous	2.0	1.0	Relevant	395.0	1.0
61.5	0.5	AnonymousFaces	0	FF_40.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	346.0	1.0
63.0	0.5	AnonymousFaces	0	FF_21.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	360.0	1.0
64.5	0.5	AnonymousFaces	0	AF_31.bmp	Novel	Face	Anonymous	4.0	1.0	Relevant	282.0	1.0
67.0	0.5	AnonymousFaces	0	FF_7.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	663.0	1.0
69.0	0.5	AnonymousFaces	0	AF_40.bmp	Novel	Face	Anonymous	1.0	1.0	Relevant	589.0	1.0
70.5	0.5	AnonymousFaces	0	FF_30.bmp	Novel	Face	Famous	7.0	1.0	Irrelevant	791.0	1.0
72.0	0.5	AnonymousFaces	0	FF_10.bmp	Novel	Face	Famous	2.0	0.0	Irrelevant	534.0	1.0
