onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	FamousFaces	1	FF_42.bmp	Novel	Face	Famous	7.0	1.0	Relevant	702.0	1.0
22.5	0.5	FamousFaces	0	AF_21.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	610.0	1.0
24.0	0.5	FamousFaces	0	AF_4.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	549.0	1.0
25.5	0.5	FamousFaces	0	FF_42.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	398.0	1.0
30.0	0.5	FamousFaces	0	FF_5.bmp	Novel	Face	Famous	7.0	1.0	Relevant	578.0	1.0
31.5	0.5	FamousFaces	0	AF_32.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	504.0	1.0
33.0	0.5	FamousFaces	0	AF_8.bmp	Novel	Face	Anonymous	7.0	1.0	Irrelevant	547.0	1.0
34.5	0.5	FamousFaces	0	FF_5.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	471.0	1.0
36.999	0.5	FamousFaces	0	AF_48.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	589.0	1.0
39.0	0.5	FamousFaces	0	FF_30.bmp	Novel	Face	Famous	7.0	1.0	Relevant	471.0	1.0
40.5	0.5	FamousFaces	0	AF_3.bmp	Novel	Face	Anonymous	3.0	1.0	Irrelevant	596.0	1.0
42.0	0.5	FamousFaces	0	AF_1.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	527.0	1.0
43.5	0.5	FamousFaces	0	FF_30.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	424.0	1.0
45.999	0.5	FamousFaces	0	AF_38.bmp	Novel	Face	Anonymous	3.0	1.0	Irrelevant	444.0	1.0
48.0	0.5	FamousFaces	0	FF_3.bmp	Novel	Face	Famous	6.0	1.0	Relevant	451.0	1.0
49.5	0.5	FamousFaces	0	AF_17.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	455.0	1.0
51.0	0.5	FamousFaces	0	AF_47.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	540.0	1.0
52.5	0.5	FamousFaces	0	FF_17.bmp	Novel	Face	Famous	7.0	1.0	Relevant	641.0	1.0
54.0	0.5	FamousFaces	0	AF_8.bmp	Repeat	Face	Anonymous	7.0	1.0	Irrelevant	625.0	1.0
56.001000000000005	0.5	FamousFaces	0	AF_25.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	550.0	1.0
57.998999999999995	0.5	FamousFaces	0	AF_44.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	529.0	1.0
60.0	0.5	FamousFaces	0	FF_17.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	455.0	1.0
61.5	0.5	FamousFaces	0	AF_2.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	639.0	1.0
63.0	0.5	FamousFaces	0	AF_19.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	503.0	1.0
64.5	0.5	FamousFaces	0	FF_26.bmp	Novel	Face	Famous	7.0	1.0	Relevant	438.0	1.0
69.0	0.5	FamousFaces	0	FF_23.bmp	Novel	Face	Famous	7.0	1.0	Relevant	744.0	1.0
70.5	0.5	FamousFaces	0	AF_10.bmp	Novel	Face	Anonymous	4.0	1.0	Irrelevant	495.0	1.0
72.0	0.5	FamousFaces	0	AF_5.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	445.0	1.0
73.5	0.5	FamousFaces	0	FF_23.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	598.0	1.0
75.999	0.5	FamousFaces	0	AF_24.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	551.0	1.0
78.0	0.5	FamousFaces	0	FF_18.bmp	Novel	Face	Famous	7.0	1.0	Relevant	434.0	1.0
79.5	0.5	FamousFaces	0	AF_22.bmp	Novel	Face	Anonymous	4.0	1.0	Irrelevant	452.0	1.0
81.0	0.5	FamousFaces	0	AF_36.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	530.0	1.0
82.5	0.5	FamousFaces	0	FF_18.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	708.0	1.0
84.999	0.5	FamousFaces	0	AF_12.bmp	Novel	Face	Anonymous	2.0	1.0	Irrelevant	656.0	1.0
87.0	0.5	FamousFaces	0	FF_21.bmp	Novel	Face	Famous	7.0	1.0	Relevant	438.0	1.0
88.5	0.5	FamousFaces	0	AF_34.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	404.0	1.0
90.0	0.5	FamousFaces	0	AF_43.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	514.0	1.0
91.5	0.5	FamousFaces	0	FF_21.bmp	Repeat	Face	Famous	7.0	1.0	Relevant	408.0	1.0
93.999	0.5	FamousFaces	0	AF_10.bmp	Repeat	Face	Anonymous	4.0	1.0	Irrelevant	466.0	1.0
96.0	0.5	FamousFaces	0	FF_45.bmp	Novel	Face	Famous	7.0	1.0	Relevant	561.0	1.0
97.5	0.5	FamousFaces	0	AF_13.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	398.0	1.0
99.0	0.5	FamousFaces	0	AF_50.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	423.0	1.0
100.5	0.5	FamousFaces	0	FF_46.bmp	Novel	Face	Famous	7.0	1.0	Relevant	516.0	1.0
102.0	0.5	FamousFaces	0	AF_23.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	491.0	1.0
104.001	0.5	FamousFaces	0	AF_42.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	417.0	1.0
105.999	0.5	FamousFaces	0	AF_20.bmp	Novel	Face	Anonymous	1.0	1.0	Irrelevant	569.0	1.0
111.0	n/a	Fixation	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
144.0	0.5	Categorization	1	AF_11.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	740.0	1.0
145.5	0.5	Categorization	0	FF_46.bmp	Novel	Face	Famous	7.0	1.0	n/a	623.0	1.0
147.0	0.5	Categorization	0	FP_18.bmp	Novel	Place	Famous	7.0	1.0	n/a	420.0	1.0
148.5	0.5	Categorization	0	FF_17.bmp	Novel	Face	Famous	7.0	1.0	n/a	526.0	1.0
150.0	0.5	Categorization	0	FF_1.bmp	Novel	Face	Famous	7.0	1.0	n/a	410.0	1.0
152.001	0.5	Categorization	0	AF_20.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	431.0	1.0
153.999	0.5	Categorization	0	AP_31.bmp	Novel	Place	Anonymous	7.0	1.0	n/a	468.0	1.0
156.0	0.5	Categorization	0	FP_26.bmp	Novel	Place	Famous	7.0	1.0	n/a	426.0	1.0
157.5	0.5	Categorization	0	AP_26.bmp	Novel	Place	Anonymous	5.0	1.0	n/a	539.0	1.0
159.0	0.5	Categorization	0	AF_48.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	625.0	1.0
160.5	0.5	Categorization	0	AF_24.bmp	Novel	Face	Anonymous	2.0	1.0	n/a	566.0	1.0
162.999	0.5	Categorization	0	FP_4.bmp	Novel	Place	Famous	7.0	1.0	n/a	593.0	1.0
165.0	0.5	Categorization	0	AF_33.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	583.0	1.0
166.5	0.5	Categorization	0	FP_41.bmp	Novel	Place	Famous	1.0	0.0	n/a	525.0	1.0
168.0	0.5	Categorization	0	FF_40.bmp	Novel	Face	Famous	7.0	1.0	n/a	485.0	1.0
169.5	0.5	Categorization	0	FF_38.bmp	Novel	Face	Famous	7.0	1.0	n/a	445.0	1.0
174.0	0.5	Categorization	0	FF_8.bmp	Novel	Face	Famous	7.0	1.0	n/a	495.0	1.0
175.5	0.5	Categorization	0	AP_26.bmp	Repeat	Place	Anonymous	5.0	1.0	n/a	516.0	1.0
177.0	0.5	Categorization	0	AF_27.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	471.0	1.0
178.5	0.5	Categorization	0	AF_42.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	476.0	1.0
183.0	0.5	Categorization	0	AF_38.bmp	Novel	Face	Anonymous	3.0	1.0	n/a	639.0	1.0
184.5	0.5	Categorization	0	FP_24.bmp	Novel	Place	Famous	7.0	1.0	n/a	553.0	1.0
186.0	0.5	Categorization	0	AP_5.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	550.0	1.0
187.5	0.5	Categorization	0	FF_3.bmp	Novel	Face	Famous	6.0	1.0	n/a	575.0	1.0
189.999	0.5	Categorization	0	FP_38.bmp	Novel	Place	Famous	7.0	1.0	n/a	662.0	1.0
192.0	0.5	Categorization	0	AP_33.bmp	Novel	Place	Anonymous	2.0	1.0	n/a	474.0	1.0
193.5	0.5	Categorization	0	AP_4.bmp	Novel	Place	Anonymous	4.0	1.0	n/a	455.0	1.0
195.0	0.5	Categorization	0	AP_22.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	718.0	1.0
196.5	0.5	Categorization	0	FP_44.bmp	Novel	Place	Famous	7.0	1.0	n/a	897.0	1.0
198.0	0.5	Categorization	0	FP_34.bmp	Novel	Place	Famous	7.0	1.0	n/a	527.0	1.0
200.001	0.5	Categorization	0	FF_50.bmp	Novel	Face	Famous	7.0	1.0	n/a	605.0	1.0
201.999	0.5	Categorization	0	FP_35.bmp	Novel	Place	Famous	2.0	0.0	n/a	592.0	1.0
204.0	0.5	Categorization	0	FF_42.bmp	Novel	Face	Famous	7.0	1.0	n/a	704.0	1.0
205.5	0.5	Categorization	0	AP_17.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	622.0	1.0
207.0	0.5	Categorization	0	AP_23.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	718.0	1.0
208.5	0.5	Categorization	0	AP_19.bmp	Novel	Place	Anonymous	1.0	1.0	n/a	608.0	1.0
210.999	0.5	Categorization	0	FF_22.bmp	Novel	Face	Famous	7.0	1.0	n/a	705.0	1.0
213.0	0.5	Categorization	0	AF_1.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	420.0	1.0
214.5	0.5	Categorization	0	AF_46.bmp	Novel	Face	Anonymous	3.0	1.0	n/a	481.0	1.0
216.0	0.5	Categorization	0	FP_44.bmp	Repeat	Place	Famous	7.0	1.0	n/a	590.0	1.0
217.5	0.5	Categorization	0	AF_26.bmp	Novel	Face	Anonymous	5.0	1.0	n/a	581.0	1.0
219.999	0.5	Categorization	0	AP_13.bmp	Novel	Place	Anonymous	2.0	1.0	n/a	527.0	1.0
222.0	0.5	Categorization	0	FF_4.bmp	Novel	Face	Famous	7.0	1.0	n/a	906.0	1.0
223.5	0.5	Categorization	0	AP_1.bmp	Novel	Place	Anonymous	5.0	1.0	n/a	541.0	1.0
225.0	0.5	Categorization	0	AF_47.bmp	Novel	Face	Anonymous	1.0	1.0	n/a	448.0	1.0
226.5	0.5	Categorization	0	FP_32.bmp	Novel	Place	Famous	7.0	1.0	n/a	440.0	1.0
228.999	0.5	Categorization	0	FF_27.bmp	Novel	Face	Famous	7.0	1.0	n/a	592.0	1.0
234.0	n/a	Fixation	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
237.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
243.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
246.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
249.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
252.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
258.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
261.0	n/a	Fixation	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267.0	0.5	AnonymousPlaces	1	AP_29.bmp	Novel	Place	Anonymous	3.0	1.0	Relevant	498.0	1.0
268.5	0.5	AnonymousPlaces	0	FP_42.bmp	Novel	Place	Famous	5.0	1.0	Irrelevant	550.0	1.0
270.0	0.5	AnonymousPlaces	0	FP_13.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	439.0	1.0
271.5	0.5	AnonymousPlaces	0	AP_29.bmp	Repeat	Place	Anonymous	3.0	1.0	Relevant	547.0	1.0
276.0	0.5	AnonymousPlaces	0	AP_23.bmp	Novel	Place	Anonymous	1.0	1.0	Relevant	656.0	1.0
277.5	0.5	AnonymousPlaces	0	FP_30.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	517.0	1.0
279.0	0.5	AnonymousPlaces	0	FP_34.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	503.0	1.0
280.5	0.5	AnonymousPlaces	0	AP_23.bmp	Repeat	Place	Anonymous	1.0	1.0	Relevant	438.0	1.0
282.999	0.5	AnonymousPlaces	0	FP_11.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	666.0	1.0
285.0	0.5	AnonymousPlaces	0	AP_1.bmp	Novel	Place	Anonymous	5.0	1.0	Relevant	534.0	1.0
286.5	0.5	AnonymousPlaces	0	FP_35.bmp	Novel	Place	Famous	2.0	0.0	Irrelevant	506.0	1.0
288.0	0.5	AnonymousPlaces	0	FP_13.bmp	Repeat	Place	Famous	7.0	1.0	Irrelevant	520.0	1.0
