onset	duration	task	task_block_on	image	novelty	domain	fame	fame_rating	fame_check	task_relevance	response_time	accuracy
21.0	0.5	AnonymousPlaces	1	AP_5.bmp	Novel	Place	Anonymous	6.0	1.0	Relevant	732.0	1.0
22.5	0.5	AnonymousPlaces	0	FP_8.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	688.0	1.0
24.0	0.5	AnonymousPlaces	0	FP_14.bmp	Novel	Place	Famous	4.0	1.0	Irrelevant	713.0	1.0
25.5	0.5	AnonymousPlaces	0	AP_5.bmp	Repeat	Place	Anonymous	6.0	1.0	Relevant	561.0	0.0
27.0	0.5	AnonymousPlaces	0	FP_33.bmp	Novel	Place	Famous	2.0	0.0	Irrelevant	501.0	1.0
29.001	0.5	AnonymousPlaces	0	FP_18.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	397.0	1.0
30.999	0.5	AnonymousPlaces	0	FP_42.bmp	Novel	Place	Famous	2.0	0.0	Irrelevant	572.0	1.0
33.0	0.5	AnonymousPlaces	0	AP_31.bmp	Novel	Place	Anonymous	4.0	1.0	Relevant	641.0	1.0
34.5	0.5	AnonymousPlaces	0	FP_7.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	717.0	1.0
36.0	0.5	AnonymousPlaces	0	FP_43.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	480.0	1.0
37.5	0.5	AnonymousPlaces	0	AP_31.bmp	Repeat	Place	Anonymous	4.0	1.0	Relevant	627.0	1.0
39.999	0.5	AnonymousPlaces	0	FP_33.bmp	Repeat	Place	Famous	2.0	0.0	Irrelevant	523.0	1.0
42.0	0.5	AnonymousPlaces	0	AP_7.bmp	Novel	Place	Anonymous	7.0	1.0	Relevant	501.0	1.0
43.5	0.5	AnonymousPlaces	0	FP_40.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	581.0	1.0
45.0	0.5	AnonymousPlaces	0	FP_4.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	688.0	1.0
46.5	0.5	AnonymousPlaces	0	AP_7.bmp	Repeat	Place	Anonymous	7.0	1.0	Relevant	743.0	1.0
51.0	0.5	AnonymousPlaces	0	AP_38.bmp	Novel	Place	Anonymous	3.0	1.0	Relevant	592.0	1.0
52.5	0.5	AnonymousPlaces	0	FP_9.bmp	Novel	Place	Famous	3.0	0.0	Irrelevant	592.0	1.0
54.0	0.5	AnonymousPlaces	0	FP_27.bmp	Novel	Place	Famous	7.0	1.0	Irrelevant	731.0	1.0
55.5	0.5	AnonymousPlaces	0	AP_38.bmp	Repeat	Place	Anonymous	3.0	1.0	Relevant	608.0	0.0
60.0	0.5	AnonymousPlaces	0	AP_15.bmp	Novel	Place	Anonymous	4.0	1.0	Relevant	528.0	1.0
